index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
564,5,10,10,0.3490658503988659,5000,15,0.95,0.9,11,100,0.28984217599965634,5.069848229603322,0.5655416004204494,0.8562501481930809,0.10446144432827412,-6.493851139648143,20.527302376402858,16.26603490934161,16.26603490934161
298,5,10,20,0.17453292519943295,5000,7,0.9,0.7,11,100,0.33187197700026444,4.747650538101214,0.5683703161052183,0.8921176499381841,0.10979460735529031,-5.432338097367656,26.373244813461806,23.76133660432586,23.76133660432586
723,5,20,20,0.17453292519943295,1000,7,0.95,0.8,17,100,0.05244989200029522,4.883755720480889,0.6267843721422958,0.8810161751118879,0.10953533584725515,-0.2833480356589002,20.44305623683898,16.935729950353004,16.935729950353004
127,5,20,20,0.3490658503988659,1000,15,0.9,0.8,5,100,0.12957559500006027,5.426463002273591,0.5804032775595719,0.6615403908604278,0.1827472727248442,1.4302841981074972,41.04507519692625,27.358769326718512,27.358769326718512
560,5,10,10,0.17453292519943295,5000,15,0.95,0.9,11,100,0.29674213099991903,5.078277327844175,0.5514896095102833,0.852164210937067,0.10067820127588896,-5.898683474830408,19.136943636209104,14.368780454241064,14.368780454241064
340,5,10,10,0.3490658503988659,1000,7,0.95,0.7,11,100,0.06821147099952213,4.967474004554715,0.6847561049791385,0.8467842873676059,0.16935642590065536,-3.4513840404440668,23.28962500948095,18.48945728322074,18.48945728322074
553,5,20,10,0.17453292519943295,1000,15,0.95,0.9,11,100,0.06705624500056728,5.301013833986851,0.6810956205433025,0.8081125183500215,0.14199843197852202,-3.413324014335862,28.32665744755355,20.550760927708488,20.550760927708488
208,5,10,10,0.17453292519943295,10000,7,0.9,0.9,5,100,0.8072943870001472,4.958184846543738,0.6166077183160433,0.8466812837312305,0.15149708621084879,-8.10453923188971,29.180234045961107,24.57197687280975,24.57197687280975
617,5,20,10,0.17453292519943295,10000,15,0.9,0.7,17,100,0.547513764000032,4.719888063979151,0.5619740310934113,0.9061020968390413,0.1055438199937508,-3.2739800063119926,24.00321671642348,21.58334474768996,21.58334474768996
777,5,20,10,0.17453292519943295,5000,7,0.9,0.9,17,100,0.22035484199994243,4.711975781213049,0.5661175925080842,0.907889387982924,0.08769209503440405,2.0916861636093014,17.19488101438916,14.065196958954115,14.065196958954115
601,5,20,10,0.17453292519943295,1000,15,0.9,0.7,17,100,0.06448269999935291,4.945082092983937,0.6405199069203227,0.8682645230037948,0.10770789584353913,-1.642781982057983,27.883976579980256,23.172879278054513,23.172879278054513
294,5,10,20,0.3490658503988659,1000,7,0.9,0.7,11,100,0.07402905200025998,4.979406187980706,0.6076233009505506,0.8410109619670527,0.1496795988113754,0.7838263453475802,28.56961041070956,23.631742826820975,23.631742826820975
455,5,20,20,0.3490658503988659,10000,7,0.95,0.8,11,100,0.41123056899989024,4.601503774827185,0.5827165659334835,0.9197799540384431,0.08082786349463851,-1.0028542991893703,13.314258202919639,11.248316924936292,11.248316924936292
788,5,10,10,0.3490658503988659,10000,7,0.9,0.9,17,100,0.3837798679992557,4.499314555167735,0.5651213632555794,0.9149620345057086,0.07950495977275415,2.3226863667125306,13.86936904872894,10.865003486877566,10.865003486877566
610,5,10,20,0.17453292519943295,5000,15,0.9,0.7,17,100,0.2898671029997058,4.798744663234253,0.4841421206741708,0.8961370118499135,0.1025560133725171,-6.2308189226033175,26.55851577650713,24.42987774677538,24.42987774677538
863,5,20,20,0.3490658503988659,10000,15,0.95,0.9,17,100,0.23298083599889652,4.584170378689344,0.5462285191183083,0.9069703048108642,0.0900395091189353,1.9103149255789265,13.571661583096061,10.870426433829186,10.870426433829186
324,5,10,10,0.3490658503988659,5000,15,0.9,0.7,11,100,0.3871245250001084,5.147442302906388,0.6307264836852773,0.821536347951289,0.11563356875266438,-12.724960354946807,29.20201872591519,24.70893987520321,24.70893987520321
589,5,20,10,0.3490658503988659,5000,7,0.9,0.7,17,100,0.2555368150002323,4.662356020158147,0.5706954301862266,0.9143501166079685,0.09507425288345057,0.8099440581118763,15.45885433624274,12.517082862439999,12.517082862439999
247,5,20,20,0.3490658503988659,1000,7,0.95,0.9,5,100,0.08027972700074315,5.168247891965577,0.6810669935404883,0.796754981272451,0.1668383294006686,-7.834189762874728,32.288279295359,24.9791267638544,24.9791267638544
297,5,20,10,0.17453292519943295,5000,7,0.9,0.7,11,100,0.33141231500077994,4.752826677393887,0.532422114238585,0.9067454285048668,0.09694958741514562,-1.9280196375745555,18.919639478362367,16.10848026986839,16.10848026986839
188,5,10,10,0.3490658503988659,10000,15,0.95,0.8,5,100,1.1000584370002615,5.140969476586566,0.6593789860755569,0.7586811783998877,0.1603509955207833,-7.398275295653325,34.99402456903225,28.230364089620593,28.230364089620593
193,5,20,10,0.17453292519943295,1000,7,0.9,0.9,5,100,0.08694390700082294,5.253555180565924,0.6667863261922023,0.7138459855167002,0.21434592003688618,-2.1732143269998723,40.088988587770096,29.42994314954441,29.42994314954441
191,5,20,20,0.3490658503988659,10000,15,0.95,0.8,5,100,1.1061788669996895,5.185864629704075,0.5566930155116097,0.7966710404775231,0.1331975405129569,-11.724603569434743,32.090372041854536,25.26100478568859,25.26100478568859
33,5,20,10,0.17453292519943295,5000,15,0.9,0.7,5,100,0.7469423879997339,5.521227027034154,0.6244610734628039,0.6665949847634657,0.1819361380541034,-7.13014424899718,46.04303660281969,31.44181874506457,31.44181874506457
